"tanggal";"product_category_name";"product_category_name_englishh";"jumlah"
"2017-02-04";"brinquedos";"Toys";2
"2017-02-04";"fashion_underwear_e_moda_praia";"Fashion underwear beach";2
"2017-02-04";"utilidades_domesticas";"Housewares";2
"2017-02-04";"telefonia";"Telephony";2
"2017-02-04";"";"Unknown";2
"2017-02-04";"moveis_sala";"Furniture living room";2
"2017-02-04";"eletroportateis";"Small appliances";1
"2017-02-04";"malas_acessorios";"Luggage accessories";1
"2017-02-04";"papelaria";"Stationery";1
"2017-02-04";"consoles_games";"Consoles games";1
"2017-02-04";"casa_conforto";"Home confort";1
"2017-02-04";"moveis_escritorio";"Office furniture";1
"2017-02-04";"bebes";"Baby";1
"2017-02-04";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2017-02-04";"relogios_presentes";"Watches gifts";1
"2017-02-05";"moveis_decoracao";"Furniture decor";15
"2017-02-05";"beleza_saude";"Health beauty";10
"2017-02-05";"cama_mesa_banho";"Bed bath table";10
"2017-02-05";"esporte_lazer";"Sports leisure";7
"2017-02-05";"moveis_escritorio";"Office furniture";7
"2017-02-05";"telefonia";"Telephony";5
"2017-02-05";"";"Unknown";4
"2017-02-05";"pet_shop";"Pet shop";3
"2017-02-05";"fashion_bolsas_e_acessorios";"Fashion bags accessories";3
"2017-02-05";"automotivo";"Auto";3
"2017-02-05";"telefonia_fixa";"Fixed telephony";2
"2017-02-05";"ferramentas_jardim";"Garden tools";2
"2017-02-05";"malas_acessorios";"Luggage accessories";2
"2017-02-05";"bebes";"Baby";2
"2017-02-05";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2017-02-05";"perfumaria";"Perfumery";1
"2017-02-05";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-02-05";"papelaria";"Stationery";1
"2017-02-05";"relogios_presentes";"Watches gifts";1
"2017-02-05";"cool_stuff";"Cool stuff";1
"2017-02-05";"instrumentos_musicais";"Musical instruments";1
"2017-02-06";"beleza_saude";"Health beauty";14
"2017-02-06";"cama_mesa_banho";"Bed bath table";10
"2017-02-06";"esporte_lazer";"Sports leisure";9
"2017-02-06";"moveis_decoracao";"Furniture decor";8
"2017-02-06";"telefonia";"Telephony";7
"2017-02-06";"cool_stuff";"Cool stuff";6
"2017-02-06";"automotivo";"Auto";5
"2017-02-06";"";"Unknown";4
"2017-02-06";"utilidades_domesticas";"Housewares";4
"2017-02-06";"brinquedos";"Toys";3
"2017-02-06";"perfumaria";"Perfumery";2
"2017-02-06";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-02-06";"eletroportateis";"Small appliances";2
"2017-02-06";"ferramentas_jardim";"Garden tools";1
"2017-02-06";"informatica_acessorios";"Computers accessories";1
"2017-02-06";"pet_shop";"Pet shop";1
"2017-02-06";"telefonia_fixa";"Fixed telephony";1
"2017-02-06";"relogios_presentes";"Watches gifts";1
"2017-02-06";"market_place";"Market place";1
"2017-02-06";"dvds_blu_ray";"Dvds blu ray";1
"2017-02-06";"consoles_games";"Consoles games";1
"2017-02-07";"esporte_lazer";"Sports leisure";18
"2017-02-07";"moveis_decoracao";"Furniture decor";13
"2017-02-07";"telefonia";"Telephony";9
"2017-02-07";"beleza_saude";"Health beauty";8
"2017-02-07";"cama_mesa_banho";"Bed bath table";8
"2017-02-07";"";"Unknown";8
"2017-02-07";"fashion_bolsas_e_acessorios";"Fashion bags accessories";7
"2017-02-07";"automotivo";"Auto";7
"2017-02-07";"informatica_acessorios";"Computers accessories";6
"2017-02-07";"moveis_escritorio";"Office furniture";4
"2017-02-07";"cool_stuff";"Cool stuff";4
"2017-02-07";"bebes";"Baby";3
"2017-02-07";"relogios_presentes";"Watches gifts";3
"2017-02-07";"perfumaria";"Perfumery";3
"2017-02-07";"moveis_sala";"Furniture living room";3
"2017-02-07";"brinquedos";"Toys";2
"2017-02-07";"construcao_ferramentas_jardim";"Costruction tools garden";2
"2017-02-07";"malas_acessorios";"Luggage accessories";2
"2017-02-07";"papelaria";"Stationery";2
"2017-02-07";"eletronicos";"Electronics";2
"2017-02-07";"instrumentos_musicais";"Musical instruments";1
"2017-02-07";"tablets_impressao_imagem";"Tablets printing image";1
"2017-02-07";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2017-02-07";"alimentos";"Food";1
"2017-02-07";"pet_shop";"Pet shop";1
"2017-02-07";"fashion_roupa_masculina";"Fashion male clothing";1
"2017-02-07";"eletroportateis";"Small appliances";1
"2017-02-07";"market_place";"Market place";1
"2017-02-07";"ferramentas_jardim";"Garden tools";1
"2017-02-08";"esporte_lazer";"Sports leisure";11
"2017-02-08";"moveis_decoracao";"Furniture decor";9
"2017-02-08";"beleza_saude";"Health beauty";8
"2017-02-08";"cama_mesa_banho";"Bed bath table";7
"2017-02-08";"moveis_escritorio";"Office furniture";7
"2017-02-08";"automotivo";"Auto";5
"2017-02-08";"malas_acessorios";"Luggage accessories";4
"2017-02-08";"eletroportateis";"Small appliances";4
"2017-02-08";"";"Unknown";4
"2017-02-08";"brinquedos";"Toys";3
"2017-02-08";"papelaria";"Stationery";3
"2017-02-08";"bebes";"Baby";3
"2017-02-08";"informatica_acessorios";"Computers accessories";3
"2017-02-08";"utilidades_domesticas";"Housewares";3
"2017-02-08";"pet_shop";"Pet shop";2
"2017-02-08";"market_place";"Market place";2
"2017-02-08";"telefonia";"Telephony";2
"2017-02-08";"livros_interesse_geral";"Books general interest";2
"2017-02-08";"perfumaria";"Perfumery";2
"2017-02-08";"alimentos";"Food";1
"2017-02-08";"cool_stuff";"Cool stuff";1
"2017-02-08";"moveis_sala";"Furniture living room";1
"2017-02-08";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-02-08";"telefonia_fixa";"Fixed telephony";1
"2017-02-08";"eletronicos";"Electronics";1
"2017-02-08";"ferramentas_jardim";"Garden tools";1
"2017-02-08";"relogios_presentes";"Watches gifts";1
"2017-02-09";"moveis_decoracao";"Furniture decor";8
"2017-02-09";"utilidades_domesticas";"Housewares";7
"2017-02-09";"moveis_escritorio";"Office furniture";7
"2017-02-09";"automotivo";"Auto";7
"2017-02-09";"telefonia";"Telephony";6
"2017-02-09";"cama_mesa_banho";"Bed bath table";6
"2017-02-09";"esporte_lazer";"Sports leisure";5
"2017-02-09";"informatica_acessorios";"Computers accessories";4
"2017-02-09";"cool_stuff";"Cool stuff";4
"2017-02-09";"beleza_saude";"Health beauty";4
"2017-02-09";"";"Unknown";3
"2017-02-09";"perfumaria";"Perfumery";2
"2017-02-09";"brinquedos";"Toys";2
"2017-02-09";"pet_shop";"Pet shop";2
"2017-02-09";"eletroportateis";"Small appliances";2
"2017-02-09";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-02-09";"ferramentas_jardim";"Garden tools";2
"2017-02-09";"livros_interesse_geral";"Books general interest";1
"2017-02-09";"bebes";"Baby";1
"2017-02-09";"papelaria";"Stationery";1
"2017-02-09";"casa_construcao";"Home construction";1
"2017-02-09";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2017-02-10";"automotivo";"Auto";8
"2017-02-10";"moveis_escritorio";"Office furniture";7
"2017-02-10";"moveis_decoracao";"Furniture decor";6
"2017-02-10";"informatica_acessorios";"Computers accessories";6
"2017-02-10";"beleza_saude";"Health beauty";5
"2017-02-10";"esporte_lazer";"Sports leisure";5
"2017-02-10";"cama_mesa_banho";"Bed bath table";5
"2017-02-10";"brinquedos";"Toys";4
"2017-02-10";"telefonia";"Telephony";3
"2017-02-10";"ferramentas_jardim";"Garden tools";3
"2017-02-10";"relogios_presentes";"Watches gifts";2
"2017-02-10";"utilidades_domesticas";"Housewares";2
"2017-02-10";"cool_stuff";"Cool stuff";2
"2017-02-10";"market_place";"Market place";1
"2017-02-10";"consoles_games";"Consoles games";1
"2017-02-10";"perfumaria";"Perfumery";1
"2017-02-10";"bebes";"Baby";1
"2017-02-10";"eletroportateis";"Small appliances";1
"2017-02-10";"";"Unknown";1
"2017-02-10";"fashion_roupa_masculina";"Fashion male clothing";1
"2017-02-10";"fashion_roupa_feminina";"Fashio female clothing";1
"2017-02-10";"tablets_impressao_imagem";"Tablets printing image";1
"2017-02-10";"climatizacao";"Air conditioning";1
"2017-02-10";"papelaria";"Stationery";1
"2017-02-10";"pet_shop";"Pet shop";1
"2017-02-11";"moveis_decoracao";"Furniture decor";9
"2017-02-11";"esporte_lazer";"Sports leisure";6
"2017-02-11";"utilidades_domesticas";"Housewares";6
"2017-02-11";"brinquedos";"Toys";4
"2017-02-11";"informatica_acessorios";"Computers accessories";4
"2017-02-11";"beleza_saude";"Health beauty";3
"2017-02-11";"cama_mesa_banho";"Bed bath table";3
"2017-02-11";"telefonia";"Telephony";3
"2017-02-11";"moveis_escritorio";"Office furniture";3
"2017-02-11";"fashion_underwear_e_moda_praia";"Fashion underwear beach";2
"2017-02-11";"eletroportateis";"Small appliances";1
"2017-02-11";"";"Unknown";1
"2017-02-11";"papelaria";"Stationery";1
"2017-02-11";"pet_shop";"Pet shop";1
"2017-02-11";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2017-02-11";"bebes";"Baby";1
"2017-02-11";"perfumaria";"Perfumery";1
"2017-02-11";"market_place";"Market place";1
"2017-02-12";"cama_mesa_banho";"Bed bath table";6
"2017-02-12";"moveis_decoracao";"Furniture decor";5
"2017-02-12";"utilidades_domesticas";"Housewares";4
"2017-02-12";"esporte_lazer";"Sports leisure";4
"2017-02-12";"ferramentas_jardim";"Garden tools";4
"2017-02-12";"papelaria";"Stationery";3
"2017-02-12";"perfumaria";"Perfumery";3
"2017-02-12";"brinquedos";"Toys";3
"2017-02-12";"beleza_saude";"Health beauty";3
"2017-02-12";"eletronicos";"Electronics";3
"2017-02-12";"informatica_acessorios";"Computers accessories";2
"2017-02-12";"malas_acessorios";"Luggage accessories";2
"2017-02-12";"";"Unknown";2
"2017-02-12";"pet_shop";"Pet shop";2
"2017-02-12";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-02-12";"eletroportateis";"Small appliances";2
"2017-02-12";"telefonia";"Telephony";2
"2017-02-12";"instrumentos_musicais";"Musical instruments";2
"2017-02-12";"fashion_calcados";"Fashion shoes";1
"2017-02-12";"automotivo";"Auto";1
"2017-02-12";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-02-12";"consoles_games";"Consoles games";1
"2017-02-12";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-02-12";"telefonia_fixa";"Fixed telephony";1
"2017-02-12";"eletrodomesticos";"Home appliances";1
"2017-02-12";"bebes";"Baby";1
"2017-02-12";"moveis_escritorio";"Office furniture";1
"2017-02-12";"cool_stuff";"Cool stuff";1
"2017-02-13";"moveis_decoracao";"Furniture decor";12
"2017-02-13";"moveis_escritorio";"Office furniture";10
"2017-02-13";"cama_mesa_banho";"Bed bath table";8
"2017-02-13";"automotivo";"Auto";6
"2017-02-13";"beleza_saude";"Health beauty";5
"2017-02-13";"informatica_acessorios";"Computers accessories";5
"2017-02-13";"brinquedos";"Toys";5
"2017-02-13";"pet_shop";"Pet shop";4
"2017-02-13";"telefonia";"Telephony";3
"2017-02-13";"esporte_lazer";"Sports leisure";3
"2017-02-13";"perfumaria";"Perfumery";3
"2017-02-13";"bebes";"Baby";3
"2017-02-13";"";"Unknown";2
"2017-02-13";"cool_stuff";"Cool stuff";2
"2017-02-13";"telefonia_fixa";"Fixed telephony";2
"2017-02-13";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-02-13";"ferramentas_jardim";"Garden tools";2
"2017-02-13";"fashion_calcados";"Fashion shoes";2
"2017-02-13";"utilidades_domesticas";"Housewares";2
"2017-02-13";"eletroportateis";"Small appliances";1
"2017-02-13";"eletrodomesticos";"Home appliances";1
"2017-02-13";"papelaria";"Stationery";1
"2017-02-13";"instrumentos_musicais";"Musical instruments";1
"2017-02-13";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-02-14";"cama_mesa_banho";"Bed bath table";11
"2017-02-14";"moveis_decoracao";"Furniture decor";10
"2017-02-14";"informatica_acessorios";"Computers accessories";8
"2017-02-14";"esporte_lazer";"Sports leisure";8
"2017-02-14";"ferramentas_jardim";"Garden tools";4
"2017-02-14";"bebes";"Baby";3
"2017-02-14";"eletronicos";"Electronics";3
"2017-02-14";"beleza_saude";"Health beauty";3
"2017-02-14";"telefonia";"Telephony";3
"2017-02-14";"cool_stuff";"Cool stuff";3
"2017-02-14";"perfumaria";"Perfumery";2
"2017-02-14";"brinquedos";"Toys";2
"2017-02-14";"utilidades_domesticas";"Housewares";2
"2017-02-14";"automotivo";"Auto";2
"2017-02-14";"telefonia_fixa";"Fixed telephony";1
"2017-02-14";"fashion_roupa_feminina";"Fashio female clothing";1
"2017-02-14";"pet_shop";"Pet shop";1
"2017-02-14";"instrumentos_musicais";"Musical instruments";1
"2017-02-14";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2017-02-14";"";"Unknown";1
"2017-02-14";"fashion_roupa_masculina";"Fashion male clothing";1
"2017-02-14";"eletrodomesticos";"Home appliances";1
"2017-02-14";"audio";"Audio";1
"2017-02-14";"moveis_escritorio";"Office furniture";1
"2017-02-14";"market_place";"Market place";1
"2017-02-15";"moveis_decoracao";"Furniture decor";12
"2017-02-15";"cama_mesa_banho";"Bed bath table";7
"2017-02-15";"ferramentas_jardim";"Garden tools";6
"2017-02-15";"beleza_saude";"Health beauty";5
"2017-02-15";"fashion_bolsas_e_acessorios";"Fashion bags accessories";4
"2017-02-15";"automotivo";"Auto";3
"2017-02-15";"cool_stuff";"Cool stuff";3
"2017-02-15";"esporte_lazer";"Sports leisure";3
"2017-02-15";"bebes";"Baby";2
"2017-02-15";"telefonia_fixa";"Fixed telephony";2
"2017-02-15";"eletrodomesticos";"Home appliances";2
"2017-02-15";"brinquedos";"Toys";2
"2017-02-15";"perfumaria";"Perfumery";1
"2017-02-15";"livros_tecnicos";"Books technical";1
"2017-02-15";"moveis_quarto";"Furniture bedroom";1
"2017-02-15";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2017-02-15";"pet_shop";"Pet shop";1
"2017-02-15";"utilidades_domesticas";"Housewares";1
"2017-02-15";"audio";"Audio";1
"2017-02-15";"informatica_acessorios";"Computers accessories";1
"2017-02-16";"moveis_decoracao";"Furniture decor";8
"2017-02-16";"cama_mesa_banho";"Bed bath table";6
"2017-02-16";"informatica_acessorios";"Computers accessories";5
"2017-02-16";"beleza_saude";"Health beauty";4
"2017-02-16";"telefonia";"Telephony";4
"2017-02-16";"utilidades_domesticas";"Housewares";4
"2017-02-16";"esporte_lazer";"Sports leisure";3
"2017-02-16";"ferramentas_jardim";"Garden tools";3
"2017-02-16";"bebes";"Baby";2
"2017-02-16";"market_place";"Market place";2
"2017-02-16";"brinquedos";"Toys";2
"2017-02-16";"alimentos";"Food";2
"2017-02-16";"relogios_presentes";"Watches gifts";1
"2017-02-16";"";"Unknown";1
"2017-02-16";"cool_stuff";"Cool stuff";1
"2017-02-16";"casa_conforto";"Home confort";1
"2017-02-16";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-02-16";"moveis_escritorio";"Office furniture";1
"2017-02-16";"pet_shop";"Pet shop";1
"2017-02-16";"automotivo";"Auto";1
"2017-02-16";"livros_interesse_geral";"Books general interest";1
"2017-02-17";"moveis_decoracao";"Furniture decor";9
"2017-02-17";"cama_mesa_banho";"Bed bath table";8
"2017-02-17";"telefonia";"Telephony";5
"2017-02-17";"utilidades_domesticas";"Housewares";5
"2017-02-17";"automotivo";"Auto";3
"2017-02-17";"cool_stuff";"Cool stuff";3
"2017-02-17";"ferramentas_jardim";"Garden tools";3
"2017-02-17";"informatica_acessorios";"Computers accessories";3
"2017-02-17";"eletroportateis";"Small appliances";3
"2017-02-17";"esporte_lazer";"Sports leisure";2
"2017-02-17";"climatizacao";"Air conditioning";2
"2017-02-17";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2017-02-17";"malas_acessorios";"Luggage accessories";1
"2017-02-17";"eletronicos";"Electronics";1
"2017-02-17";"papelaria";"Stationery";1
"2017-02-17";"alimentos";"Food";1
"2017-02-17";"relogios_presentes";"Watches gifts";1
"2017-02-17";"eletrodomesticos";"Home appliances";1
"2017-02-17";"perfumaria";"Perfumery";1
"2017-02-17";"cine_foto";"Cine photo";1
"2017-02-17";"";"Unknown";1
"2017-02-18";"ferramentas_jardim";"Garden tools";7
"2017-02-18";"telefonia";"Telephony";7
"2017-02-18";"moveis_decoracao";"Furniture decor";5
"2017-02-18";"cama_mesa_banho";"Bed bath table";5
"2017-02-18";"informatica_acessorios";"Computers accessories";5
"2017-02-18";"cool_stuff";"Cool stuff";4
"2017-02-18";"brinquedos";"Toys";4
"2017-02-18";"automotivo";"Auto";3
"2017-02-18";"utilidades_domesticas";"Housewares";2
"2017-02-18";"";"Unknown";2
"2017-02-18";"esporte_lazer";"Sports leisure";2
"2017-02-18";"beleza_saude";"Health beauty";2
"2017-02-18";"climatizacao";"Air conditioning";2
"2017-02-18";"casa_construcao";"Home construction";2
"2017-02-18";"bebes";"Baby";1
"2017-02-18";"telefonia_fixa";"Fixed telephony";1
"2017-02-18";"eletrodomesticos";"Home appliances";1
"2017-02-18";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-02-18";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2017-02-18";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-02-18";"perfumaria";"Perfumery";1
"2017-02-18";"market_place";"Market place";1
"2017-02-18";"consoles_games";"Consoles games";1
"2017-02-18";"fashion_roupa_masculina";"Fashion male clothing";1
"2017-02-18";"eletroportateis";"Small appliances";1
"2017-02-19";"moveis_decoracao";"Furniture decor";7
"2017-02-19";"beleza_saude";"Health beauty";5
"2017-02-19";"telefonia";"Telephony";5
"2017-02-19";"climatizacao";"Air conditioning";4
"2017-02-19";"automotivo";"Auto";3
"2017-02-19";"cama_mesa_banho";"Bed bath table";2
"2017-02-19";"brinquedos";"Toys";2
"2017-02-19";"informatica_acessorios";"Computers accessories";2
"2017-02-19";"utilidades_domesticas";"Housewares";2
"2017-02-19";"esporte_lazer";"Sports leisure";2
"2017-02-19";"pet_shop";"Pet shop";1
"2017-02-19";"relogios_presentes";"Watches gifts";1
"2017-02-19";"market_place";"Market place";1
"2017-02-19";"cool_stuff";"Cool stuff";1
"2017-02-19";"malas_acessorios";"Luggage accessories";1
"2017-02-19";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2017-02-19";"consoles_games";"Consoles games";1
"2017-02-20";"beleza_saude";"Health beauty";10
"2017-02-20";"moveis_decoracao";"Furniture decor";8
"2017-02-20";"informatica_acessorios";"Computers accessories";7
"2017-02-20";"telefonia";"Telephony";6
"2017-02-20";"automotivo";"Auto";5
"2017-02-20";"cama_mesa_banho";"Bed bath table";4
